address,bathrooms,building_subtype,building_type,conservation_state,date,discount,floor_elevator,is_new_construction,latitude,link,longitude,price,realestate,realestate_id,rooms,sqft_m2
Sant Andreu,1,Flat,Flat,,2022-01-08,0,1,False,41.42526,/ca/lloguer/vivenda/barcelona-capital/aire-condicionat-terrassa-ascensor-no-moblat/162267102/d,2.185222,679,La Inmobiliaria Immomaragall,9202766906282,2,51
Eixample,1,Flat,Flat,2,2022-01-08,0,0,False,41.38799,/ca/lloguer/vivenda/barcelona-capital/no-moblat/162267101/d,2.1702,517,La Inmobiliaria Immomaragall,9202766906282,1,28
"De Sant Salvador, Gràcia",2,Flat,Flat,,2022-01-08,0,1,False,41.40894,/ca/lloguer/vivenda/barcelona-capital/ascensor/161281351/d,2.157263,895,OLLE BERTRAN,9202757335733,3,68
Sarrià - Sant Gervasi,4,Flat,Flat,1,2022-01-08,0,1,False,41.39677,/ca/lloguer/vivenda/barcelona-capital/aire-condicionat-calefaccio-parking-terrassa-traster-ascensor-piscina-no-moblat/161517004/d,2.118438,4500,ENGEL & VOELKERS,9202758116439,5,255
"Carrer de la Fraternitat, Gràcia",1,Flat,Flat,3,2022-01-08,0,1,False,41.39984,/ca/lloguer/vivenda/barcelona-capital/aire-condicionat-calefaccio-terrassa-traster-ascensor-no-moblat/160774094/d,2.161057,1307,APROPERTIES REAL ESTATE Nº Aicat 6388,9202753825457,1,59
"Pelayo, Ciutat Vella",2,Apartment,Flat,,2022-01-08,0,0,False,41.38517,/ca/lloguer/vivenda/barcelona-capital/aire-condicionat-calefaccio-televisio-internet/161763032/d,2.168974,3569,Homelike,9202762567099,3,85
"De Can Travi, Horta - Guinardó",1,Flat,Flat,,2022-01-08,0,1,False,41.43229,/ca/lloguer/vivenda/barcelona-capital/calefaccio-ascensor/162127705/d,2.150555,900,OLLE BERTRAN,9202757335733,3,62
"Mare de Deu de Lorda, Les Corts",6,House_Chalet,Flat,1,2022-01-08,0,0,False,41.39691,/ca/lloguer/vivenda/barcelona-capital/aire-condicionat-calefaccio-parking-jardi-terrassa-traster-piscina-moblat/159455008/d,2.108961,14000,ENGEL & VOELKERS,9202758116439,7,981
"Carrer de Mallorca, Eixample",2,Apartment,Flat,,2022-01-08,0,0,False,41.38811,/ca/lloguer/vivenda/barcelona-capital/aire-condicionat-calefaccio-televisio-internet/157285828/d,2.154958,4000,Homelike,9202762567099,2,75
Sant Martí,1,Flat,Flat,,2022-01-08,0,1,False,41.40584,/ca/lloguer/vivenda/barcelona-capital/calefaccio-ascensor-moblat/162040172/d,2.211414,1450,SH BARCELONA,9202752325093,2,80
