address,bathrooms,building_subtype,building_type,conservation_state,date,discount,floor_elevator,is_new_construction,latitude,link,longitude,price,realestate,realestate_id,rooms,sqft_m2
"Carrer de Viladomat, 45, Sant Antoni",1,Study,Flat,3,2020-12-14,0,1,False,41.37723,/es/alquiler/vivienda/barcelona-capital/ascensor-no-amueblado/158233720/d,2.16038,320,FINCAS MATAS MORERA.,943003000104,0,15
"Carrer de Padilla, 327, Sagrada Família",1,Flat,Flat,,2020-12-14,0,1,False,41.4091,/es/alquiler/vivienda/barcelona-capital/ascensor-amueblado-television-internet/157954010/d,2.17252,330,,9202761624423,4,12
"Carrer del Cadí, El Turó de la Peira",1,Flat,Flat,2,2020-12-14,0,0,False,41.43157,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-amueblado-internet/158235431/d,2.169108,400,FINDER CASA,9202762891201,2,63
"Gran Via de Les Corts Catalanes, Hostafrancs",1,Study,Flat,2,2020-12-14,0,1,False,41.37141,/es/alquiler/vivienda/barcelona-capital/ascensor-no-amueblado/158144291/d,2.144235,430,FINQUES TEBE,9202753018518,0,17
"Carrer de la Mare de Déu de Port, La Marina del Port",2,Flat,Flat,3,2020-12-14,0,1,False,41.36364,/es/alquiler/vivienda/barcelona-capital/ascensor/158035554/d,2.139371,450,FINCAS PEREZ,9202762829465,1,29
"Carrer del Comte D'urgell, 25, Sant Antoni",1,Apartment,Flat,3,2020-12-14,0,0,False,41.38046,/es/alquiler/vivienda/barcelona-capital/sant-antoni/158046710/d,2.16054,450,FINQUES APARICI,943003004231,0,25
"Carrer de Duran I Borrell, El Coll",1,Flat,Flat,2,2020-12-14,45,0,False,41.41797,/es/alquiler/vivienda/barcelona-capital/el-coll/157255808/d,2.14932,450,NACIONAL HOGAR,9202751160664,0,30
"Cortines, Sant Pere, Sta. Caterina i la Ribera",1,Study,Flat,1,2020-12-14,0,0,False,41.38998,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-amueblado/158152449/d,2.180606,450,SOMOSCASA,9202752737168,0,15
"Carrer de Fastenrath, La Teixonera",1,Flat,Flat,,2020-12-14,50,0,False,41.42211,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-no-amueblado/157691372/d,2.145857,450,GAUDI HOUSE FINCAS,9202751290015,1,36
"Carrer del Freser, 102, El Camp de l'Arpa del Clot",1,Flat,Flat,,2020-12-14,25,0,False,41.41263,/es/alquiler/vivienda/barcelona-capital/el-camp-de-l'arpa-del-clot/157978515/d,2.18097,475,ALUGARNE,9202764009509,1,30
"Miño, Sant Gervasi i la Bonanova",0,Flat,Flat,,2020-12-14,0,0,False,41.40443,/es/alquiler/vivienda/barcelona-capital/amueblado/157938876/d,2.139878,475,"FINCAS CALVET, S.L.",9202752952516,0,29
"Sant Pere, Sta. Caterina i la Ribera",1,Flat,Flat,,2020-12-14,25,0,False,41.38297,"/es/alquiler/vivienda/barcelona-capital/sant-pere,-sta--caterina-i-la-ribera/158032000/d",2.180952,475,Forcadell Res.Lloguers,9202753948202,1,26
"Navas de Tolosa , El Clot",1,Study,Flat,3,2020-12-14,0,0,False,41.41315,/es/alquiler/vivienda/barcelona-capital/no-amueblado/158153736/d,2.189313,476,FINQUES TEBE,9202753018518,0,22
"Carrer de Sardenya, Sagrada Família",1,Flat,Flat,3,2020-12-14,0,1,False,41.40543,/es/alquiler/vivienda/barcelona-capital/ascensor/157944255/d,2.171074,490,FINCAS DUEÑAS,943003030866,0,36
"Carrer de Trafalgar, Dreta de l'Eixample",1,Study,Flat,3,2020-12-14,0,0,False,41.38904,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado/158140878/d,2.174392,490,GILABERT PONT SERVEISIMMOBILIARIS,9202751507694,1,28
"Carrer de Castellfollit, 35, Torre Baró",1,Loft,Flat,,2020-12-14,0,0,False,41.45524,/es/alquiler/vivienda/barcelona-capital/terraza-patio-amueblado-internet/158217036/d,2.17466,490,Jose Miguel,9202759843338,1,27
"Carrer Murtra, El Carmel",1,Attic,Flat,,2020-12-14,35,0,False,41.42555,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-terraza/157782627/d,2.153506,490,FINQUES LAPLANA,9202753364192,1,30
"Plaça de Mossèn Clapés, 16, Sant Andreu del Palomar",1,Study,Flat,,2020-12-14,55,1,False,41.44218,/es/alquiler/vivienda/barcelona-capital/ascensor/157389361/d,2.18733,495,FINCAS LAFONT,9202763692267,0,25
"Carrer Arc de Sant Marti (l´), La Font d'en Fargues",1,Loft,Flat,,2020-12-14,55,0,False,41.42688,/es/alquiler/vivienda/barcelona-capital/trastero/158078465/d,2.169211,495,ANCORA,9202765787221,1,25
"Carrer Arc de Sant Marti (l´), Vilapicina i la Torre Llobeta",1,Loft,Flat,,2020-12-14,85,0,False,41.42635,/es/alquiler/vivienda/barcelona-capital/trastero/157936148/d,2.173277,495,ANCORA,9202765787221,1,25
"Carrer Arc de Sant Marti (l´), La Font d'en Fargues",1,Loft,Flat,,2020-12-14,85,0,False,41.42382,/es/alquiler/vivienda/barcelona-capital/trastero/158047387/d,2.170065,495,ANCORA,9202765787221,1,25
"Plaza Navas de Tolosa, El Camp de l'Arpa del Clot",1,Study,Flat,,2020-12-14,0,1,False,41.41568,/es/alquiler/vivienda/barcelona-capital/ascensor-amueblado/158235331/d,2.186369,499,Particular,9202750520561,0,32
"Carrer de Mozart, 18, Vila de Gràcia",1,Attic,Flat,3,2020-12-14,0,1,False,41.3994,/es/alquiler/vivienda/barcelona-capital/ascensor-amueblado-se-aceptan-mascotas/158208103/d,2.15823,500,WWW.PISOS.CC,920050253918,0,23
"Pau Claris, Dreta de l'Eixample",1,Flat,Flat,3,2020-12-14,0,0,False,41.3894,/es/alquiler/vivienda/barcelona-capital/amueblado/157873832/d,2.171697,500,ALL4FLAT,9202762177806,1,23
"Tamarit, Sant Antoni",1,Study,Flat,2,2020-12-14,60,1,False,41.37612,/es/alquiler/vivienda/barcelona-capital/ascensor-amueblado/157976833/d,2.157539,500,SOMOSCASA,9202752737168,0,28
"Carrer D'astúries, Vila de Gràcia",1,Loft,Flat,2,2020-12-14,0,1,False,41.40339,/es/alquiler/vivienda/barcelona-capital/ascensor-amueblado-no-amueblado/158122051/d,2.153887,500,FINQUES QUEROL,9202752946929,1,30
"Carrer del Consell de Cent, 432, Dreta de l'Eixample",1,Study,Flat,1,2020-12-14,0,1,False,41.39793,/es/alquiler/vivienda/barcelona-capital/ascensor-amueblado-parking-television/158022044/d,2.17499,500,Cases Finques,9202764032870,1,18
"Carrer de Viladomat, La Nova Esquerra de l'Eixample",1,Flat,Flat,1,2020-12-14,90,1,False,41.38976,/es/alquiler/vivienda/barcelona-capital/ascensor-amueblado/156636816/d,2.14404,500,SOMOSCASA,9202752737168,1,30
"Del Paral·lel, El Raval",1,Study,Flat,,2020-12-14,0,1,False,41.37523,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-ascensor-amueblado/158211334/d,2.17175,500,PRONTOPISO,9202759204462,0,33
"Carrer del Putget, El Putget i el Farró",1,Apartment,Flat,,2020-12-14,90,1,False,41.40682,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-amueblado/156768253/d,2.143935,500,Compraventabarcelona by Fincas Gonseni,9202752580661,0,26
"Carrer de Pau Claris, 87, Dreta de l'Eixample",1,Flat,Flat,,2020-12-14,0,0,False,41.39002,/es/alquiler/vivienda/barcelona-capital/patio-amueblado-television-internet/158199571/d,2.17051,500,marisa,9202758246048,1,25
"Carrer Florència, El Guinardó",2,Flat,Flat,,2020-12-14,0,0,False,41.41941,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-amueblado-internet/158155749/d,2.169224,500,BARCELONA INMUEBLES,9202762756315,3,20
"Rector Ubach, Sant Gervasi- Galvany",1,Study,Flat,,2020-12-14,50,1,False,41.39885,/es/alquiler/vivienda/barcelona-capital/ascensor/158131733/d,2.144487,500,FINCAS ABARCA,9202762519960,1,25
"Carrer del Marquès de Barberà, El Raval",1,Flat,Flat,,2020-12-14,0,0,False,41.37763,/es/alquiler/vivienda/barcelona-capital/el-raval/158109882/d,2.171457,500,Jorge,9202765194061,1,42
"Passeig de la Mare de Déu del Coll, El Carmel",1,Study,Flat,3,2020-12-14,40,1,False,41.4227,/es/alquiler/vivienda/barcelona-capital/ascensor/157742469/d,2.151014,510,FINCAS AMADOR,9202754448132,1,25
"Carrer de Sant Domènec de Santa Caterina, Sant Pere, Sta. Caterina i la Ribera",1,Flat,Flat,3,2020-12-14,0,0,False,41.38617,/es/alquiler/vivienda/barcelona-capital/amueblado/158087400/d,2.179447,525,ZONA ,9202750659637,0,30
"Carrer de Martí, Vila de Gràcia",1,Flat,Flat,2,2020-12-14,0,0,False,41.40894,/es/alquiler/vivienda/barcelona-capital/amueblado/158140906/d,2.158945,525,GAUDI HOUSE FINCAS,9202751290015,1,35
"Carrer Dels Jocs Florals, Sants",1,Apartment,Flat,,2020-12-14,0,1,False,41.37323,/es/alquiler/vivienda/barcelona-capital/ascensor-no-amueblado/157831781/d,2.134927,525,JM Y CAI,9202750535439,0,45
"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35
"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35
"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35
"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35
"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35
"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35
"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35
"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35
"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35
"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35
"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35
"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35
"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35
"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35
"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35
"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35
"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35
"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35
"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35
"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35
"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35
"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35
"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35
"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35
"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35
"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35
"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35
"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35
"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35
"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35
"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35
"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35
"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35
"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35
"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35
"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35
"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35
"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35
"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35
"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35
"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35
"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35
"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35
"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35
"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35
"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35
"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35
"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35
"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35
"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35
"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35
"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35
"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35
"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35
"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35
"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35
"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35
"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35
"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35
"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35
"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35
"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35
"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35
"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35
"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35
"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35
"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35
"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35
"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35
"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35
"Carrer de Picalquers, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38071,/es/alquiler/vivienda/barcelona-capital/el-raval/156755612/d,2.168707,525,INVERSIONES INMOBILIARIAS Y FINANCIERAS SANT ANDREU,9202758138526,0,35
